strain	date	country	state	division	host	lineage	authors	journal	title	url	latitude	longitude
MH170275	2002-08-01	USA	GA	GA/Dekalb	Bird-crow	WN02	Swetnam et al	Emerging Infect. Dis. 24 (12) (2018) In press	Terrestrial Bird Migration and West Nile Virus Circulation, United States	https://www.ncbi.nlm.nih.gov/nuccore/MH170275	Unknown	Unknown
MH170276	2001-08-01	USA	GA	GA/Dekalb	Bird-crow	NY99	Swetnam et al	Emerging Infect. Dis. 24 (12) (2018) In press	Terrestrial Bird Migration and West Nile Virus Circulation, United States	https://www.ncbi.nlm.nih.gov/nuccore/MH170276	Unknown	Unknown
KR349008	2005-07-15	USA	CA	CA/Yolo	Mosquito-Culex	WN02	Duggal et al	Virology 485, 79-85 (2015)	Genotype-specific variation in West Nile virus dispersal in California	https://www.ncbi.nlm.nih.gov/pubmed/26210076	38.5717	-121.7308
KR348983	2011-01-09	USA	CA	CA/Kern	Mosquito-Culex	WN02	Duggal et al	Virology 485, 79-85 (2015)	Genotype-specific variation in West Nile virus dispersal in California	https://www.ncbi.nlm.nih.gov/pubmed/26210076	35.5022	-119.2539
KR349011	2005-07-28	USA	CA	CA/Sacramento	Mosquito-Culex	WN02	Duggal et al	Virology 485, 79-85 (2015)	Genotype-specific variation in West Nile virus dispersal in California	https://www.ncbi.nlm.nih.gov/pubmed/26210076	38.7139	-121.2792
KR349009	2005-07-15	USA	CA	CA/Solano	Mosquito-Culex	WN02	Duggal et al	Virology 485, 79-85 (2015)	Genotype-specific variation in West Nile virus dispersal in California	https://www.ncbi.nlm.nih.gov/pubmed/26210076	38.5197	-121.7567
KR349006	2011-01-09	USA	CA	CA/Sacramento	Mosquito-Culex	WN02	Duggal et al	Virology 485, 79-85 (2015)	Genotype-specific variation in West Nile virus dispersal in California	https://www.ncbi.nlm.nih.gov/pubmed/26210076	38.4318	-121.4389
KR349002	2011-01-09	USA	CA	CA/Sacramento	Mosquito-Culex	WN02	Duggal et al	Virology 485, 79-85 (2015)	Genotype-specific variation in West Nile virus dispersal in California	https://www.ncbi.nlm.nih.gov/pubmed/26210076	38.4598	-121.3575
KR348959	2011-02-09	USA	CA	CA/Los_Angeles	Mosquito-Culex	WN02	Duggal et al	Virology 485, 79-85 (2015)	Genotype-specific variation in West Nile virus dispersal in California	https://www.ncbi.nlm.nih.gov/pubmed/26210076	34.1728	-118.4892
KR348938	2011-02-15	USA	CA	CA/Riverside	Mosquito-Culex	SW03	Duggal et al	Virology 485, 79-85 (2015)	Genotype-specific variation in West Nile virus dispersal in California	https://www.ncbi.nlm.nih.gov/pubmed/26210076	33.5255	-115.9566
KR348936	2008-09-25	USA	CA	CA/Riverside	Mosquito-Culex	WN02	Duggal et al	Virology 485, 79-85 (2015)	Genotype-specific variation in West Nile virus dispersal in California	https://www.ncbi.nlm.nih.gov/pubmed/26210076	33.8055	-116.4984
KR348917	2008-08-18	USA	CA	CA/Contra_Costa	Mosquito-Culex	WN02	Duggal et al	Virology 485, 79-85 (2015)	Genotype-specific variation in West Nile virus dispersal in California	https://www.ncbi.nlm.nih.gov/pubmed/26210076	38.0108	-121.797
W652	2007-07-31	USA	CA	CA/Sacramento	Mosquito-Culex	WN02	WestNile4K	Unpublished	WestNile 4K Project	https://westnile4k.org/	38.385	-121.219
KR348993	2011-07-21	USA	CA	CA/San_Bernardino	Mosquito-Culex	SW03	Duggal et al	Virology 485, 79-85 (2015)	Genotype-specific variation in West Nile virus dispersal in California	https://www.ncbi.nlm.nih.gov/pubmed/26210076	34.8333	-114.6
MF004388	2008-09-29	USA	WI	WI	Human	WN02	Baronti et al	Unpublished	Assessment of the antiviral activity of the FDA approved molecules against an extended panel of Flaviviruses	https://www.ncbi.nlm.nih.gov/nuccore/MF004388	XXX	XXX
KR348995	2005-08-23	USA	CA	CA/Sacramento	Mosquito-Culex	WN02	Duggal et al	Virology 485, 79-85 (2015)	Genotype-specific variation in West Nile virus dispersal in California	https://www.ncbi.nlm.nih.gov/pubmed/26210076	38.3428	-121.5053
KR349022	2011-02-09	USA	CA	CA/Los_Angeles	Mosquito-Culex	WN02	Duggal et al	Virology 485, 79-85 (2015)	Genotype-specific variation in West Nile virus dispersal in California	https://www.ncbi.nlm.nih.gov/pubmed/26210076	34.1856	-118.493
KR348997	2005-06-29	USA	CA	CA/Sacramento	Mosquito-Culex	WN02	Duggal et al	Virology 485, 79-85 (2015)	Genotype-specific variation in West Nile virus dispersal in California	https://www.ncbi.nlm.nih.gov/pubmed/26210076	38.5835	-121.3728
KR348986	2007-08-14	USA	CA	CA/Kern	Mosquito-Culex	SW03	Duggal et al	Virology 485, 79-85 (2015)	Genotype-specific variation in West Nile virus dispersal in California	https://www.ncbi.nlm.nih.gov/pubmed/26210076	35.1664	-118.8247
W672	2010-07-20	USA	CA	CA/Yolo	Mosquito-Culex	WN02	WestNile4K	Unpublished	WestNile 4K Project	https://westnile4k.org/	38.548	-121.856
W021	2007-10-25	USA	CA	CA/San_Diego	Bird-other	WN02	WestNile4K	Unpublished	WestNile 4K Project	https://westnile4k.org/	0.0	0.0
KR348977	2011-08-15	USA	CA	CA/Inyo	Mosquito-Culex	SW03	Duggal et al	Virology 485, 79-85 (2015)	Genotype-specific variation in West Nile virus dispersal in California	https://www.ncbi.nlm.nih.gov/pubmed/26210076	37.3494	-118.3681
W375	2006-07-21	USA	CA	CA/Kern	Mosquito-Culex	SW03	WestNile4K	Unpublished	WestNile 4K Project	https://westnile4k.org/	35.349	-119.04
KR349026	2011-09-13	USA	CA	CA/Sutter	Mosquito-Culex	WN02	Duggal et al	Virology 485, 79-85 (2015)	Genotype-specific variation in West Nile virus dispersal in California	https://www.ncbi.nlm.nih.gov/pubmed/26210076	39.1172	-121.7567
KR349025	2007-07-25	USA	CA	CA/Shasta	Mosquito-Culex	WN02	Duggal et al	Virology 485, 79-85 (2015)	Genotype-specific variation in West Nile virus dispersal in California	https://www.ncbi.nlm.nih.gov/pubmed/26210076	40.5033	-122.3158
KR349024	2003-08-19	USA	CA	CA/Imperial	Mosquito-Culex	WN02	Duggal et al	Virology 485, 79-85 (2015)	Genotype-specific variation in West Nile virus dispersal in California	https://www.ncbi.nlm.nih.gov/pubmed/26210076	33.2819	-115.5786
KR349023	2004-08-13	USA	CA	CA/Yolo	Mosquito-Culex	WN02	Duggal et al	Virology 485, 79-85 (2015)	Genotype-specific variation in West Nile virus dispersal in California	https://www.ncbi.nlm.nih.gov/pubmed/26210076	38.6428	-121.9761
KR349021	2011-01-09	USA	CA	CA/Sacramento	Mosquito-Culex	WN02	Duggal et al	Virology 485, 79-85 (2015)	Genotype-specific variation in West Nile virus dispersal in California	https://www.ncbi.nlm.nih.gov/pubmed/26210076	38.4318	-121.4389
KR349019	2009-08-25	USA	CA	CA/Shasta	Mosquito-Culex	SW03	Duggal et al	Virology 485, 79-85 (2015)	Genotype-specific variation in West Nile virus dispersal in California	https://www.ncbi.nlm.nih.gov/pubmed/26210076	40.5019	-122.3331
KR349018	2007-07-26	USA	CA	CA/Shasta	Mosquito-Culex	WN02	Duggal et al	Virology 485, 79-85 (2015)	Genotype-specific variation in West Nile virus dispersal in California	https://www.ncbi.nlm.nih.gov/pubmed/26210076	40.4815	-122.3479
KR349017	2007-07-25	USA	CA	CA/Shasta	Mosquito-Culex	WN02	Duggal et al	Virology 485, 79-85 (2015)	Genotype-specific variation in West Nile virus dispersal in California	https://www.ncbi.nlm.nih.gov/pubmed/26210076	40.5034	-122.3158
KR349015	2004-11-08	USA	CA	CA/Sacramento	Mosquito-Culex	WN02	Duggal et al	Virology 485, 79-85 (2015)	Genotype-specific variation in West Nile virus dispersal in California	https://www.ncbi.nlm.nih.gov/pubmed/26210076	38.4432	-121.4998
KR349013	2007-09-25	USA	CA	CA/Sacramento	Mosquito-Culex	WN02	Duggal et al	Virology 485, 79-85 (2015)	Genotype-specific variation in West Nile virus dispersal in California	https://www.ncbi.nlm.nih.gov/pubmed/26210076	38.3849	-121.219
KR349012	2005-07-28	USA	CA	CA/Sacramento	Mosquito-Culex	WN02	Duggal et al	Virology 485, 79-85 (2015)	Genotype-specific variation in West Nile virus dispersal in California	https://www.ncbi.nlm.nih.gov/pubmed/26210076	38.7139	-121.2792
KR349007	2005-07-15	USA	CA	CA/Solano	Mosquito-Culex	WN02	Duggal et al	Virology 485, 79-85 (2015)	Genotype-specific variation in West Nile virus dispersal in California	https://www.ncbi.nlm.nih.gov/pubmed/26210076	38.4603	-121.745
KR349005	2011-01-09	USA	CA	CA/Sacramento	Mosquito-Culex	WN02	Duggal et al	Virology 485, 79-85 (2015)	Genotype-specific variation in West Nile virus dispersal in California	https://www.ncbi.nlm.nih.gov/pubmed/26210076	38.4601	-121.3948
KR349004	2011-01-09	USA	CA	CA/Sacramento	Mosquito-Culex	WN02	Duggal et al	Virology 485, 79-85 (2015)	Genotype-specific variation in West Nile virus dispersal in California	https://www.ncbi.nlm.nih.gov/pubmed/26210076	38.4672	-121.4528
KR349003	2011-01-09	USA	CA	CA/Sacramento	Mosquito-Culex	WN02	Duggal et al	Virology 485, 79-85 (2015)	Genotype-specific variation in West Nile virus dispersal in California	https://www.ncbi.nlm.nih.gov/pubmed/26210076	38.4672	-121.4528
KR349001	2011-01-09	USA	CA	CA/Sacramento	Mosquito-Culex	WN02	Duggal et al	Virology 485, 79-85 (2015)	Genotype-specific variation in West Nile virus dispersal in California	https://www.ncbi.nlm.nih.gov/pubmed/26210076	38.4491	-121.3665
KR349000	2008-07-25	USA	CA	CA/Sacramento	Mosquito-Culex	WN02	Duggal et al	Virology 485, 79-85 (2015)	Genotype-specific variation in West Nile virus dispersal in California	https://www.ncbi.nlm.nih.gov/pubmed/26210076	38.2861	-121.587
KR348999	2005-07-18	USA	CA	CA/Sacramento	Mosquito-Culex	WN02	Duggal et al	Virology 485, 79-85 (2015)	Genotype-specific variation in West Nile virus dispersal in California	https://www.ncbi.nlm.nih.gov/pubmed/26210076	38.6708	-121.3061
KR348998	2008-06-27	USA	CA	CA/Sacramento	Mosquito-Culex	WN02	Duggal et al	Virology 485, 79-85 (2015)	Genotype-specific variation in West Nile virus dispersal in California	https://www.ncbi.nlm.nih.gov/pubmed/26210076	38.5035	-121.499
KR348996	2004-08-10	USA	CA	CA/Sacramento	Mosquito-Culex	WN02	Duggal et al	Virology 485, 79-85 (2015)	Genotype-specific variation in West Nile virus dispersal in California	https://www.ncbi.nlm.nih.gov/pubmed/26210076	38.4432	-121.4998
KR348994	2005-08-24	USA	CA	CA/Sacramento	Mosquito-Culex	WN02	Duggal et al	Virology 485, 79-85 (2015)	Genotype-specific variation in West Nile virus dispersal in California	https://www.ncbi.nlm.nih.gov/pubmed/26210076	38.4891	-121.3948
KR348992	2006-09-22	USA	CA	CA/Kern	Mosquito-Culex	SW03	Duggal et al	Virology 485, 79-85 (2015)	Genotype-specific variation in West Nile virus dispersal in California	https://www.ncbi.nlm.nih.gov/pubmed/26210076	35.3797	-119.1117
KR348990	2007-09-13	USA	CA	CA/Kern	Mosquito-Culex	SW03	Duggal et al	Virology 485, 79-85 (2015)	Genotype-specific variation in West Nile virus dispersal in California	https://www.ncbi.nlm.nih.gov/pubmed/26210076	35.502	-119.2539
KR348989	2007-11-09	USA	CA	CA/Kern	Mosquito-Culex	SW03	Duggal et al	Virology 485, 79-85 (2015)	Genotype-specific variation in West Nile virus dispersal in California	https://www.ncbi.nlm.nih.gov/pubmed/26210076	35.2525	-119.2375
KR348988	2008-12-09	USA	CA	CA/Kern	Mosquito-Culex	SW03	Duggal et al	Virology 485, 79-85 (2015)	Genotype-specific variation in West Nile virus dispersal in California	https://www.ncbi.nlm.nih.gov/pubmed/26210076	35.3597	-119.0206
KR348987	2008-10-09	USA	CA	CA/Kern	Mosquito-Culex	SW03	Duggal et al	Virology 485, 79-85 (2015)	Genotype-specific variation in West Nile virus dispersal in California	https://www.ncbi.nlm.nih.gov/pubmed/26210076	35.2939	-118.9431
KR348985	2007-08-14	USA	CA	CA/Kern	Mosquito-Culex	SW03	Duggal et al	Virology 485, 79-85 (2015)	Genotype-specific variation in West Nile virus dispersal in California	https://www.ncbi.nlm.nih.gov/pubmed/26210076	35.2939	-118.9431
KR348984	2011-01-09	USA	CA	CA/Kern	Mosquito-Culex	WN02	Duggal et al	Virology 485, 79-85 (2015)	Genotype-specific variation in West Nile virus dispersal in California	https://www.ncbi.nlm.nih.gov/pubmed/26210076	35.5936	-119.3503
KR348982	2011-01-09	USA	CA	CA/Kern	Mosquito-Culex	WN02	Duggal et al	Virology 485, 79-85 (2015)	Genotype-specific variation in West Nile virus dispersal in California	https://www.ncbi.nlm.nih.gov/pubmed/26210076	35.5022	-119.2539
KR348981	2011-01-09	USA	CA	CA/Kern	Mosquito-Culex	SW03	Duggal et al	Virology 485, 79-85 (2015)	Genotype-specific variation in West Nile virus dispersal in California	https://www.ncbi.nlm.nih.gov/pubmed/26210076	35.2758	-119.0986
KR348980	2011-01-09	USA	CA	CA/Kern	Mosquito-Culex	WN02	Duggal et al	Virology 485, 79-85 (2015)	Genotype-specific variation in West Nile virus dispersal in California	https://www.ncbi.nlm.nih.gov/pubmed/26210076	35.1364	-118.9416
KR348979	2004-07-13	USA	CA	CA/Kern	Mosquito-Culex	SW03	Duggal et al	Virology 485, 79-85 (2015)	Genotype-specific variation in West Nile virus dispersal in California	https://www.ncbi.nlm.nih.gov/pubmed/26210076	35.4356	-119.1256
KR348978	2008-06-27	USA	CA	CA/Kern	Mosquito-Culex	SW03	Duggal et al	Virology 485, 79-85 (2015)	Genotype-specific variation in West Nile virus dispersal in California	https://www.ncbi.nlm.nih.gov/pubmed/26210076	35.3486	-119.0403
KR348976	2011-07-18	USA	CA	CA/Inyo	Mosquito-Culex	SW03	Duggal et al	Virology 485, 79-85 (2015)	Genotype-specific variation in West Nile virus dispersal in California	https://www.ncbi.nlm.nih.gov/pubmed/26210076	37.3494	-118.3681
KR348975	2004-03-08	USA	CA	CA/Los_Angeles	Mosquito-Culex	SW03	Duggal et al	Virology 485, 79-85 (2015)	Genotype-specific variation in West Nile virus dispersal in California	https://www.ncbi.nlm.nih.gov/pubmed/26210076	33.8533	-118.1022
KR348974	2004-03-08	USA	CA	CA/Los_Angeles	Mosquito-Culex	WN02	Duggal et al	Virology 485, 79-85 (2015)	Genotype-specific variation in West Nile virus dispersal in California	https://www.ncbi.nlm.nih.gov/pubmed/26210076	34.03	-118.0542
KJ501307	2002-08-01	USA	MN	MN/Marshall	Bird-other	WN02	Newman et al	Submitted (24-FEB-2014) Broad Institute of MIT & Harvard, 7 Cambridge Center, Cambridge, MA 02142, USA	Direct Submission	https://www.ncbi.nlm.nih.gov/nuccore/KJ501307	48.3581	-96.3686
W806	2007-07-24	USA	CA	CA/Sacramento	Bird-other	WN02	WestNile4K	Unpublished	WestNile 4K Project	https://westnile4k.org/	38.698	-121.334
W814	2008-07-08	USA	CA	CA/Sacramento	Bird-other	WN02	WestNile4K	Unpublished	WestNile 4K Project	https://westnile4k.org/	38.504	-121.508
MF175818	2013-09-26	USA	TX	TX/Dallas	Mosquito-Culex	WN02	Aroh et al	Unpublished	2012 West Nile Virus differ in frequency of introductions into Texas and ability to overwinter, 2012-2015	https://www.ncbi.nlm.nih.gov/nuccore/MF175818	Unknown	Unknown
MF175828	2013-08-08	USA	TX	TX/Dallas	Mosquito-Culex	WN02	Aroh et al	Unpublished	2012 West Nile Virus differ in frequency of introductions into Texas and ability to overwinter, 2012-2015	https://www.ncbi.nlm.nih.gov/nuccore/MF175828	Unknown	Unknown
MF175825	2013-08-13	USA	TX	TX/Dallas	Mosquito-Culex	WN02	Aroh et al	Unpublished	2012 West Nile Virus differ in frequency of introductions into Texas and ability to overwinter, 2012-2015	https://www.ncbi.nlm.nih.gov/nuccore/MF175825	Unknown	Unknown
MF175827	2013-08-07	USA	TX	TX/Dallas	Mosquito-Culex	WN02	Aroh et al	Unpublished	2012 West Nile Virus differ in frequency of introductions into Texas and ability to overwinter, 2012-2015	https://www.ncbi.nlm.nih.gov/nuccore/MF175827	Unknown	Unknown
MF175813	2012-09-04	USA	TX	TX/Dallas	Mosquito-Culex	WN02	Aroh et al	Unpublished	2012 West Nile Virus differ in frequency of introductions into Texas and ability to overwinter, 2012-2015	https://www.ncbi.nlm.nih.gov/nuccore/MF175813	Unknown	Unknown
MF175814	2012-09-04	USA	TX	TX/Denton	Mosquito-Culex	WN02	Aroh et al	Unpublished	2012 West Nile Virus differ in frequency of introductions into Texas and ability to overwinter, 2012-2015	https://www.ncbi.nlm.nih.gov/nuccore/MF175814	Unknown	Unknown
MF175806	2012-09-24	USA	TX	TX/Denton	Mosquito-Culex	WN02	Aroh et al	Unpublished	2012 West Nile Virus differ in frequency of introductions into Texas and ability to overwinter, 2012-2015	https://www.ncbi.nlm.nih.gov/nuccore/MF175806	Unknown	Unknown
MF175807	2012-09-21	USA	TX	TX/Ellis	Mosquito-Culex	WN02	Aroh et al	Unpublished	2012 West Nile Virus differ in frequency of introductions into Texas and ability to overwinter, 2012-2015	https://www.ncbi.nlm.nih.gov/nuccore/MF175807	Unknown	Unknown
MF175808	2012-09-19	USA	TX	TX/Denton	Mosquito-Culex	WN02	Aroh et al	Unpublished	2012 West Nile Virus differ in frequency of introductions into Texas and ability to overwinter, 2012-2015	https://www.ncbi.nlm.nih.gov/nuccore/MF175808	Unknown	Unknown
MF175812	2012-09-05	USA	TX	TX/Collin	Mosquito-Culex	WN02	Aroh et al	Unpublished	2012 West Nile Virus differ in frequency of introductions into Texas and ability to overwinter, 2012-2015	https://www.ncbi.nlm.nih.gov/nuccore/MF175812	Unknown	Unknown
MF175809	2012-09-18	USA	TX	TX/Dallas	Mosquito-Culex	WN02	Aroh et al	Unpublished	2012 West Nile Virus differ in frequency of introductions into Texas and ability to overwinter, 2012-2015	https://www.ncbi.nlm.nih.gov/nuccore/MF175809	Unknown	Unknown
MF175810	2012-09-17	USA	TX	TX/Tarrant	Mosquito-Culex	WN02	Aroh et al	Unpublished	2012 West Nile Virus differ in frequency of introductions into Texas and ability to overwinter, 2012-2015	https://www.ncbi.nlm.nih.gov/nuccore/MF175810	Unknown	Unknown
MF175822	2013-08-20	USA	TX	TX/Dallas	Mosquito-Culex	WN02	Aroh et al	Unpublished	2012 West Nile Virus differ in frequency of introductions into Texas and ability to overwinter, 2012-2015	https://www.ncbi.nlm.nih.gov/nuccore/MF175822	Unknown	Unknown
MF175819	2013-09-11	USA	TX	TX/Dallas	Mosquito-Culex	WN02	Aroh et al	Unpublished	2012 West Nile Virus differ in frequency of introductions into Texas and ability to overwinter, 2012-2015	https://www.ncbi.nlm.nih.gov/nuccore/MF175819	Unknown	Unknown
MF175821	2013-08-20	USA	TX	TX/Dallas	Mosquito-Culex	WN02	Aroh et al	Unpublished	2012 West Nile Virus differ in frequency of introductions into Texas and ability to overwinter, 2012-2015	https://www.ncbi.nlm.nih.gov/nuccore/MF175821	Unknown	Unknown
MF175817	2013-07-30	USA	TX	TX/Dallas	Mosquito-Culex	WN02	Aroh et al	Unpublished	2012 West Nile Virus differ in frequency of introductions into Texas and ability to overwinter, 2012-2015	https://www.ncbi.nlm.nih.gov/nuccore/MF175817	Unknown	Unknown
MF175830	2014-10-14	USA	TX	TX/Montgomery	Mosquito-Culex	WN02	Aroh et al	Unpublished	2012 West Nile Virus differ in frequency of introductions into Texas and ability to overwinter, 2012-2015	https://www.ncbi.nlm.nih.gov/nuccore/MF175830	Unknown	Unknown
MF175844	2014-07-21	USA	TX	TX/Montgomery	Mosquito-Culex	WN02	Aroh et al	Unpublished	2012 West Nile Virus differ in frequency of introductions into Texas and ability to overwinter, 2012-2015	https://www.ncbi.nlm.nih.gov/nuccore/MF175844	Unknown	Unknown
MF175871	2014-08-12	USA	TX	TX/Travis	Mosquito-Culex	WN02	Aroh et al	Unpublished	2012 West Nile Virus differ in frequency of introductions into Texas and ability to overwinter, 2012-2015	https://www.ncbi.nlm.nih.gov/nuccore/MF175871	Unknown	Unknown
MF175839	2014-08-28	USA	TX	TX/Denton	Mosquito-Culex	WN02	Aroh et al	Unpublished	2012 West Nile Virus differ in frequency of introductions into Texas and ability to overwinter, 2012-2015	https://www.ncbi.nlm.nih.gov/nuccore/MF175839	Unknown	Unknown
MF175853	2014-08-05	USA	TX	TX/Denton	Mosquito-Culex	WN02	Aroh et al	Unpublished	2012 West Nile Virus differ in frequency of introductions into Texas and ability to overwinter, 2012-2015	https://www.ncbi.nlm.nih.gov/nuccore/MF175853	Unknown	Unknown
MF175863	2014-09-04	USA	TX	TX/Denton	Mosquito-Culex	WN02	Aroh et al	Unpublished	2012 West Nile Virus differ in frequency of introductions into Texas and ability to overwinter, 2012-2015	https://www.ncbi.nlm.nih.gov/nuccore/MF175863	Unknown	Unknown
MF175852	2015-10-21	USA	TX	TX/Dallas	Mosquito-Culex	WN02	Aroh et al	Unpublished	2012 West Nile Virus differ in frequency of introductions into Texas and ability to overwinter, 2012-2015	https://www.ncbi.nlm.nih.gov/nuccore/MF175852	Unknown	Unknown
MF175859	2014-08-05	USA	TX	TX/Fort_Bend	Mosquito-Culex	WN02	Aroh et al	Unpublished	2012 West Nile Virus differ in frequency of introductions into Texas and ability to overwinter, 2012-2015	https://www.ncbi.nlm.nih.gov/nuccore/MF175859	Unknown	Unknown
MF175843	2015-06-23	USA	TX	TX/Denton	Mosquito-Culex	WN02	Aroh et al	Unpublished	2012 West Nile Virus differ in frequency of introductions into Texas and ability to overwinter, 2012-2015	https://www.ncbi.nlm.nih.gov/nuccore/MF175843	Unknown	Unknown
